Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
44.87784,0.006156698,42.5593878117066,-2.1682526480052364,0,1,7179.4717,0.005810477,3,1,false,false,1.1484692,1.750623,9.588442,3.1372876,0.008105732,3
44.89757,0.006349154,42.55939402331281,-2.168256057571429,0,1,7182.3564,0.00435739,3,1,false,false,0.6305259,0.940994,10.528256,3.1373963,0.006400674,3
44.90908,0.0065416726,42.559400324892536,-2.168259467137622,0,1,7197.868,0.00387334,3,1,false,false,1.1183293,0.6505824,10.169965,3.1374917,0.004851616,3
44.9202,0.0067342366,42.55940653649875,-2.168262754999953,0,1,7213.682,0.004841441,3,1,false,false,0.08500685,0.8212312,11.957291,3.1375628,0.00504247,3
44.93729,0.006926859,42.55941283807847,-2.1682661645661456,0,1,7226.0205,0.0043573906,3,1,false,false,1.61983,1.2383254,10.595951,3.1376915,0.0089342175,3
44.95438,0.0071195583,42.559419049684685,-2.168269574132338,0,1,7229.1533,0.0036308463,3,1,false,false,-0.62565285,1.0497764,11.574827,3.137803,0.006821467,3
44.980263,0.007312347,42.55942535126441,-2.168272983698531,0,1,7220.1045,0.0031467953,3,1,false,false,1.5968179,1.17388,14.647281,3.1379168,0.0091151595,3
44.99237,0.0075052106,42.55943165284413,-2.1682763932647235,0,1,7195.634,0.00072654337,3,1,false,false,-0.12395689,1.3031168,13.554061,3.1380422,0.0076925177,3
45.01413,0.0076981504,42.559437864450345,-2.168279802830916,0,1,7203.088,-0.0029061746,3,1,false,false,1.1813387,1.1996242,14.420383,3.1381369,0.005601104,3
45.027958,0.007891165,42.55944416603007,-2.1682832123971085,0,1,7212.4297,-0.0060529704,3,1,false,false,0.32503742,0.8692827,15.363061,3.1381872,0.003693276,3
45.040638,0.008084227,42.55945046774716,-2.16828650025944,0,1,7214.1235,-0.008959144,3,1,false,false,0.5428288,0.91877985,14.971972,3.138215,0.0019728132,3
45.053772,0.008277343,42.55945667921601,-2.1682899098256327,0,1,7213.917,-0.010653788,3,1,false,false,0.5816096,0.9077351,14.015725,3.1382093,-0.00052914646,3
45.06599,0.008470509,42.5594629809331,-2.1682933193918252,0,1,7215.3164,-0.011621889,3,1,false,false,0.23657987,0.83950526,12.80701,3.138164,-0.0030698956,3
45.077045,0.008663722,42.55946928251282,-2.1682967289580177,0,1,7221.922,-0.011863446,3,1,false,false,0.28122982,0.79251933,11.441694,3.1380887,-0.004839401,3
45.08769,0.008856978,42.559475494119035,-2.1683001385242107,0,1,7233.6694,-0.010169738,3,1,false,false,0.07221064,0.78028536,10.439002,3.1379917,-0.0060922,3
45.098537,0.009050281,42.55948179569876,-2.168303548090403,0,1,7246.822,-0.008716653,3,1,false,false,0.04955624,0.8137239,9.61796,3.137888,-0.0061673573,3
45.110134,0.009243632,42.55948809727848,-2.168306957842403,0,1,7257.3833,-0.007990109,3,1,false,false,0.04755287,0.85929644,8.862049,3.1377885,-0.0060358755,3
45.12243,0.009437034,42.559494398858206,-2.168310367408596,0,1,7264.432,-0.006779515,3,1,false,false,0.003954962,0.89312387,8.1913,3.137695,-0.005707787,3
45.134964,0.009630492,42.55950070043793,-2.1683137769747884,0,1,7271.338,-0.006537956,3,1,false,false,0.034324273,0.88798237,7.5310407,3.1376112,-0.0052657556,3
45.147385,0.009824006,42.55950691204414,-2.168317186540981,0,1,7281.417,-0.0075060586,3,1,false,false,0.0066477954,0.8816577,6.9618893,3.1375353,-0.0048565115,3
45.160187,0.010017575,42.559513213623866,-2.1683205961071734,0,1,7294.27,-0.0067795147,3,1,false,false,0.045017675,0.9170656,6.620071,3.1374648,-0.004620605,3
45.17324,0.010211212,42.55951951534095,-2.1683240056733664,0,1,7182.21,-0.0092007015,3,1,false,false,-0.10209733,0.83860487,6.6137843,3.1373992,-0.0040617473,3
45.174263,0.010404889,42.559525816920676,-2.168327415239559,0,1,7059.9805,-0.007022007,0,1,false,false,0.19610295,-0.42482847,6.7628074,3.1373374,-0.0042734602,3
45.158573,0.010598531,42.5595321185004,-2.1683308248057513,0,1,6980.8423,0.0016937079,0,1,false,false,0.14744402,-0.9544637,7.318641,3.1372764,-0.0038657177,3
45.140053,0.0107921,42.55953842008012,-2.1683342343719443,0,1,6902.877,0.003388353,0,1,false,false,0.22192411,-1.009232,7.955206,3.1372354,-0.0022823208,3
45.121426,0.010985592,42.55954472165985,-2.1683376439381368,0,1,6826.113,-0.0024211886,4,1,false,false,0.16080223,-1.0066772,8.676357,3.1372204,-0.0008621501,3
45.14028,0.011179053,42.55955093326606,-2.168340931800468,0,1,6449.1006,-0.0016946448,4,1,false,false,0.03784181,3.18158,9.282196,3.1372144,-0.0007924813,3
45.194584,0.011372705,42.559557234983146,-2.1683443413666605,0,1,6225.4546,0.0048414404,4,1,false,false,0.11246076,3.3935802,9.875924,3.1372037,-0.00015795579,3
45.24115,0.011566579,42.55956353656287,-2.168347750932853,0,1,6135.3296,0.014526192,4,1,false,false,0.5632511,2.344361,10.140607,3.1371999,0.00057520386,3
45.262337,0.011760602,42.55956983814259,-2.168351160499046,0,1,6151.782,0.023000352,4,1,false,false,0.39703995,0.8361064,10.273897,3.1372173,0.0025516497,3
45.269596,0.011954677,42.55957613972232,-2.1683545700652385,0,1,6197.5034,0.024453437,4,1,false,false,0.47553992,0.5063151,10.261479,3.137281,0.005500555,3
45.27893,0.012148784,42.55958244130204,-2.168357979631431,0,1,6216.1357,0.019368572,4,1,false,false,0.3506192,0.8399337,10.2789545,3.1373951,0.008237632,3
45.294285,0.012342944,42.55958883299264,-2.1683615110872925,0,1,6205.879,0.010410359,4,1,false,false,0.28414068,1.1484491,10.315636,3.1375515,0.010383761,3
45.31194,0.012537176,42.55959513457236,-2.168364920653485,0,1,6193.984,0.0036308458,4,1,false,false,0.36752325,1.1636014,10.311566,3.1377318,0.011071825,3
45.328,0.01273148,42.55960143615208,-2.168368330219678,0,1,6195.1606,-0.004358326,4,1,false,false,0.3245763,1.0281459,10.386555,3.1379106,0.010341552,3
45.342197,0.012925848,42.5596077377318,-2.1683717397858704,0,1,6203.81,-0.0036317827,4,1,false,false,0.4256423,0.95550287,10.440269,3.1380653,0.008524055,3
