Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
34.506035,0.74458283,42.55861595493596,-2.163197822495541,0,1,6883.85,-0.11815143,2,1,false,false,-1.7658542,2.1114914,9.676132,0.83318067,-0.07422705,3
34.539604,0.74473023,42.55861424447774,-2.1631912467708783,0,1,6890.182,-0.11621428,2,1,false,false,-1.8420107,2.1043103,9.645566,0.8319233,-0.076582946,3
34.573006,0.7448777,42.55861244390865,-2.163184671232023,0,1,6896.742,-0.1137931,2,1,false,false,-1.9148655,2.1070437,9.648365,0.83063245,-0.078247555,3
34.60643,0.7450253,42.55861064361429,-2.1631780955073605,0,1,6903.554,-0.11064534,2,1,false,false,-2.0558505,2.1259403,9.846543,0.82931966,-0.07923869,3
34.63981,0.74517304,42.5586088430452,-2.163171398264644,0,1,6910.2466,-0.10798165,2,1,false,false,-2.1118176,2.1238418,9.903738,0.8279953,-0.07967419,3
34.67313,0.745321,42.558607042476105,-2.1631648225399815,0,1,6916.786,-0.10507737,2,1,false,false,-2.1761978,2.1045563,9.787322,0.8266666,-0.07964377,3
34.70633,0.74546903,42.55860524218175,-2.1631582470011264,0,1,6923.452,-0.10217213,2,1,false,false,-2.2124188,2.084152,9.661029,0.8253424,-0.0791011,3
34.73968,0.7456173,42.55860335177651,-2.1631516712764642,0,1,6929.8843,-0.09999247,2,1,false,false,-2.2936366,2.1155581,9.842779,0.82403207,-0.07791964,3
34.772903,0.74576557,42.55860155120742,-2.163145095737609,0,1,6934.944,-0.09781377,2,1,false,false,-2.3387618,2.1144176,9.910201,0.82274693,-0.07628323,3
34.806007,0.74591404,42.55859975063833,-2.1631383983090853,0,1,6939.138,-0.09684475,2,1,false,false,-2.334169,2.0967557,9.840188,0.8214921,-0.07450993,3
34.838814,0.7460627,42.55859786023309,-2.16313182277023,0,1,6944.7397,-0.09587665,2,1,false,false,-2.319057,2.0783865,9.782999,0.82026196,-0.07339019,3
34.87156,0.7462114,42.558596059664005,-2.1631252470455675,0,1,6953.0557,-0.09490855,2,1,false,false,-2.2916539,2.0562985,9.779653,0.81904584,-0.07262454,3
34.903915,0.7463603,42.55859416925877,-2.1631185496170438,0,1,6962.286,-0.093940444,2,1,false,false,-2.2516584,2.04102,9.658323,0.81784034,-0.072044775,3
34.936054,0.7465093,42.55859227885353,-2.1631119740781886,0,1,6970.895,-0.09297141,2,1,false,false,-2.6597846,2.1046383,10.547477,0.8166453,-0.07178615,3
34.96997,0.7466585,42.5585903884483,-2.163105398353526,0,1,6977.9395,-0.09200331,2,1,false,false,-2.1370335,2.1333356,10.083308,0.81543326,-0.07305535,3
35.002728,0.74680775,42.55858849776833,-2.1630987011108096,0,1,6982.499,-0.09055022,2,1,false,false,-2.4739947,2.085411,9.842732,0.8142246,-0.0712728,3
35.035603,0.74695724,42.558586607363104,-2.163092125386147,0,1,6985.6934,-0.08812903,2,1,false,false,-2.2210224,2.063095,9.819996,0.813052,-0.069374576,3
35.070072,0.7471069,42.55858471695787,-2.1630854279576233,0,1,6991.1323,-0.086434394,2,1,false,false,-2.4339156,2.4401436,10.902188,0.8118965,-0.06820184,3
35.102234,0.74725664,42.55858282655263,-2.163078852418768,0,1,6989.6157,-0.08449724,2,1,false,false,-2.4398267,1.8861687,10.154844,0.8107985,-0.064145505,3
35.133972,0.74740654,42.55858093587267,-2.1630721549902443,0,1,6993.291,-0.082318574,2,1,false,false,-1.9667244,2.1050012,9.699821,0.8097285,-0.064455055,3
35.166008,0.7475566,42.55857904546743,-2.163065579451389,0,1,7006.8267,-0.07965579,2,1,false,false,-2.2070124,2.0076504,9.951049,0.80865306,-0.06412495,3
35.196682,0.74770683,42.55857706495133,-2.1630588820228653,0,1,7019.7153,-0.076992095,2,1,false,false,-2.1500084,1.9604672,9.992527,0.8075975,-0.062265914,3
35.227867,0.7478572,42.55857517454609,-2.1630521845943416,0,1,7027.509,-0.074086875,2,1,false,false,-2.0773568,2.0105119,9.959045,0.80657625,-0.060162213,3
35.26004,0.7480079,42.55857319402998,-2.1630456090554864,0,1,7031.1484,-0.07069759,2,1,false,false,-2.041903,2.0594003,9.890437,0.80559057,-0.058016848,3
35.292595,0.74815863,42.55857121351387,-2.1630389116269626,0,1,7033.994,-0.06682331,2,1,false,false,-1.8938373,2.0643961,9.778598,0.8046418,-0.05587716,3
35.324875,0.74830955,42.55856932310864,-2.163032214198439,0,1,7038.527,-0.06222341,2,1,false,false,-1.8289404,2.0355158,9.703438,0.80372894,-0.053722348,3
35.356537,0.74846065,42.55856734259253,-2.1630256386595836,0,1,7045.34,-0.056170456,2,1,false,false,-1.7270548,2.0002863,9.614667,0.8028544,-0.05132827,3
35.387745,0.7486118,42.55856536207642,-2.16301894123106,0,1,7053.6714,-0.05035998,2,1,false,false,-1.6160246,1.9751508,9.511165,0.80202293,-0.048682656,3
35.418808,0.74876314,42.55856338156032,-2.163012243802536,0,1,7062.4365,-0.0445495,2,1,false,false,-1.5382812,1.9734724,9.425332,0.8012381,-0.045751333,3
35.449963,0.74891466,42.55856140104421,-2.163005546374012,0,1,7070.825,-0.035832845,2,1,false,false,-1.3745941,1.9790919,9.296027,0.8005046,-0.042536154,3
35.48112,0.74906623,42.5585594205281,-2.162998970835157,0,1,7078.4653,-0.026148088,2,1,false,false,-1.3420885,1.9831328,9.161261,0.79982966,-0.038786132,3
35.51268,0.74921805,42.558557440011995,-2.162992273406633,0,1,7085.307,-0.018401407,2,1,false,false,-1.1447326,2.0065138,9.282735,0.7992244,-0.034496244,3
35.544807,0.74937,42.558555459495885,-2.162985575978109,0,1,7091.46,-0.007748553,2,1,false,false,-1.0336362,2.0311217,9.498571,0.7986891,-0.030290985,3
35.5773,0.74952203,42.558553478979775,-2.1629788785495854,0,1,7097.578,0.0019362019,2,1,false,false,-0.9226102,2.0237522,9.4829445,0.79822606,-0.025678715,3
35.60947,0.74967426,42.5585514083528,-2.162972181306869,0,1,7105.0933,0.010410361,2,1,false,false,-0.7319584,2.0284636,9.362992,0.7978399,-0.020815693,3
35.642002,0.7498266,42.55854942783669,-2.162965483878345,0,1,7114.2764,0.019126076,2,1,false,false,-0.69829285,2.0731285,9.625485,0.7975363,-0.015333407,3
35.67493,0.74997914,42.55854744732058,-2.162958786449821,0,1,7120.523,0.025904655,2,1,false,false,-0.5660033,2.0909088,9.996846,0.79733056,-0.009109596,3
35.708183,0.75013185,42.558545376968326,-2.162952089021297,0,1,7120.965,0.031232012,2,1,false,false,-0.39563155,2.0919614,10.054012,0.7972282,-0.0030647959,3
35.74175,0.7502846,42.55854339645222,-2.1629452698889122,0,1,7119.2954,0.034379747,2,1,false,false,-0.2275497,2.0979548,9.999482,0.7972228,0.0024752957,3
35.77469,0.7504376,42.55854132582524,-2.162938572460388,0,1,7120.646,0.036800936,2,1,false,false,-0.1431045,2.0465653,9.955674,0.7973037,0.0072813802,3
35.80656,0.7505908,42.55853934530913,-2.1629318750318642,0,1,7126.879,0.037284046,2,1,false,false,0.04012513,1.9772406,9.896477,0.79746187,0.011708055,3
35.837322,0.75074404,42.55853727468215,-2.162925177789148,0,1,7136.2,0.037526548,2,1,false,false,0.43261743,1.9147855,9.534314,0.79768777,0.015375314,3
35.867496,0.75089747,42.55853529416604,-2.162918358470955,0.011080663,0.97906876,7145.2656,0.036316894,2,1,false,false,-0.52935636,1.9945757,11.017769,0.79796314,0.017950216,3
35.897602,0.751051,42.55853322381379,-2.1629116612282386,0.06326701,0.8419983,7148.3755,0.034621306,2,1,false,false,1.1745183,1.8393726,10.410392,0.7982959,0.021595584,3
35.915966,0.7512047,42.55853124329768,-2.162904963799715,0.08959848,0.74344563,7134.8193,0.03171607,2,1,false,false,-0.083547965,0.9072986,10.601383,0.7986524,0.02213263,3
